State,City,percent_completed_hs,poverty_rate,Median Income,Lat,Lng,cityarea,city_name,city_type,county
GA,Oconee city,81.6,10,41364,32.8554338,-82.949866,Oconee city,Oconee,city,
GA,Odum city,70.8,19.8,57250,31.666043199999997,-82.027895,Odum city,Odum,city,
GA,Offerman city,64.6,25.1,37083,31.40966,-82.111785,Offerman city,Offerman,city,
GA,Oglethorpe city,60.8,39.2,15592,32.293769,-84.0610191,Oglethorpe city,Oglethorpe,city,
GA,Oliver city,68.6,11.3,36354,32.5215666,-81.533163,Oliver city,Oliver,city,
GA,Omega city,66.2,58.7,15652,31.3410184,-83.5935011,Omega city,Omega,city,
GA,Orchard Hill town,47,34.7,27500,33.1865071,-84.2113095,Orchard Hill town,Orchard Hill,town,
GA,Oxford city,81.2,19.6,43750,33.6190031,-83.8674051,Oxford city,Oxford,city,
GA,Palmetto city,78.7,24.6,41489,33.5178907,-84.66965479999999,Palmetto city,Palmetto,city,
GA,Panthersville CDP,88.2,25.2,32455,33.7073291,-84.2718667,Panthersville CDP,Panthersville,CDP,
GA,Parrott town,79.3,1.7,41875,31.8934963,-84.51325,Parrott town,Parrott,town,
GA,Patterson city,88.8,38.9,27560,31.387438300000003,-82.1401193,Patterson city,Patterson,city,
GA,Pavo city,66.7,21.6,32500,30.959912,-83.73794579999999,Pavo city,Pavo,city,
GA,Payne city,70.3,51.9,18864,32.852024199999995,-83.67934670000001,Payne city,Payne,city,
GA,Peachtree City city,95.5,7.5,85420,33.396855699999996,-84.5963432,Peachtree City city,Peachtree City,city,
GA,Peachtree Corners city,93.4,11.7,65319,33.9698809,-84.22147059999999,Peachtree Corners city,Peachtree Corners,city,
GA,Pearson city,58.1,31.4,23527,31.297703000000002,-82.8523668,Pearson city,Pearson,city,
GA,Pelham city,68.2,35.9,22121,31.1276849,-84.15184659999998,Pelham city,Pelham,city,
GA,Pembroke city,85.2,27.9,36314,32.1360332,-81.6220565,Pembroke city,Pembroke,city,
GA,Pendergrass town,76.5,10.8,40000,34.1623292,-83.6779473,Pendergrass town,Pendergrass,town,
GA,Perkins CDP,100,0,-,32.909280800000005,-81.95323459999999,Perkins CDP,Perkins,CDP,
GA,Perry city,87.2,22.2,46051,32.4582065,-83.7315723,Perry city,Perry,city,
GA,Phillipsburg CDP,85.1,61,12336,31.4396295,-83.5193309,Phillipsburg CDP,Phillipsburg,CDP,
GA,Pinehurst city,78,21.8,29250,32.1959971,-83.76295329999999,Pinehurst city,Pinehurst,city,
GA,Pine Lake city,93,15.4,52083,33.7937162,-84.2060309,Pine Lake city,Pine Lake,city,
GA,Pine Mountain town,90.2,29.7,34265,32.8648522,-84.85409820000001,Pine Mountain town,Pine Mountain,town,
GA,Pineview town,77.7,50.1,18281,32.1101702,-83.501003,Pineview town,Pineview,town,
GA,Pitts city,71.7,38,19861,31.944620899999997,-83.54072140000001,Pitts city,Pitts,city,
GA,Plains city,69.1,30.6,26875,32.0340508,-84.3926912,Plains city,Plains,city,
GA,Plainville city,63.6,17.9,36250,34.4050895,-85.03716829999999,Plainville city,Plainville,city,
GA,Pooler city,94.4,7.6,66161,32.115481,-81.2470574,Pooler city,Pooler,city,
GA,Portal town,73.6,32.5,35000,32.538222,-81.9323384,Portal town,Portal,town,
GA,Porterdale city,73.5,26.7,32813,33.5751146,-83.8937954,Porterdale city,Porterdale,city,
GA,Port Wentworth city,92.1,4.8,61643,32.149091999999996,-81.163168,Port Wentworth city,Port Wentworth,city,
GA,Poulan city,69.8,31.6,27396,31.5129582,-83.7876748,Poulan city,Poulan,city,
GA,Powder Springs city,88.1,18.7,55528,33.8595491,-84.683824,Powder Springs city,Powder Springs,city,
GA,Pulaski town,84.8,28.8,36875,32.390175199999995,-81.9567837,Pulaski town,Pulaski,town,
GA,Putney CDP,81,11.3,44375,31.470176600000002,-84.117684,Putney CDP,Putney,CDP,
GA,Quitman city,69.9,38.8,22260,30.7849191,-83.5598811,Quitman city,Quitman,city,
GA,Ranger town,65.7,11.2,31667,34.5011995,-84.7096571,Ranger town,Ranger,town,
GA,Raoul CDP,69.3,13.7,31075,34.4573867,-83.5975882,Raoul CDP,Raoul,CDP,
GA,Ray City city,85.5,32.6,25000,31.0746445,-83.1993186,Ray City city,Ray City,city,
GA,Rayle town,58.5,33.8,33333,33.78984570000001,-82.8998686,Rayle town,Rayle,town,
GA,Rebecca town,62.4,40,35179,31.8065688,-83.4868295,Rebecca town,Rebecca,town,
GA,Redan CDP,92.1,14.8,46212,33.742317799999995,-84.1593413,Redan CDP,Redan,CDP,
GA,Reed Creek CDP,86.4,16.9,45386,34.44337879999999,-82.916815,Reed Creek CDP,Reed Creek,CDP,
GA,Register town,77.1,10.5,37250,32.36712369999999,-81.88400390000001,Register town,Register,town,
GA,Reidsville city,80.6,47,16729,32.0868611,-82.1178978,Reidsville city,Reidsville,city,
GA,Remerton city,96.4,51.8,22894,30.844089899999997,-83.3104307,Remerton city,Remerton,city,
GA,Rentz city,88.8,29,22159,32.383503999999995,-82.99125649999999,Rentz city,Rentz,city,
GA,Resaca town,70.7,23.3,36656,34.580362799999996,-84.9432765,Resaca town,Resaca,town,
GA,Rest Haven town,54.9,28.7,33750,34.133156899999996,-83.9765722,Rest Haven town,Rest Haven,town,
GA,Reynolds city,81.9,24.7,27364,32.5598685,-84.0963004,Reynolds city,Reynolds,city,
GA,Rhine town,69.4,37.2,23125,31.9896229,-83.2001537,Rhine town,Rhine,town,
GA,Riceboro city,78.7,16.1,31458,31.7354935,-81.4334408,Riceboro city,Riceboro,city,
GA,Richland city,64.5,40.4,19079,32.0879342,-84.6674203,Richland city,Richland,city,
GA,Richmond Hill city,93.8,13.2,62607,31.9382652,-81.3034433,Richmond Hill city,Richmond Hill,city,
GA,Riddleville town,61,19,(X),32.9068227,-82.6656894,Riddleville town,Riddleville,town,
GA,Rincon town,89.5,13.6,62203,32.2947732,-81.23536120000001,Rincon town,Rincon,town,
GA,Ringgold city,79.8,15.1,37823,34.915909899999996,-85.1091173,Ringgold city,Ringgold,city,
GA,Riverdale city,85.6,29.5,34158,33.5726113,-84.4132594,Riverdale city,Riverdale,city,
GA,Riverside town,66.7,0,(X),31.180185700000003,-83.8062853,Riverside town,Riverside,town,
GA,Roberta city,71.8,38.7,21458,32.7218072,-84.0132433,Roberta city,Roberta,city,
GA,Robins AFB CDP,96.5,8.2,62125,32.640001399999996,-83.591719,Robins AFB CDP,Robins AFB,CDP,
GA,Rochelle city,73.7,16.4,33242,31.9510105,-83.45627440000001,Rochelle city,Rochelle,city,
GA,Rockingham CDP,74.5,8.3,(X),31.547982,-82.4165204,Rockingham CDP,Rockingham,CDP,
GA,Rockmart city,76.8,23,32008,34.0026005,-85.0416133,Rockmart city,Rockmart,city,
GA,Rocky Ford town,86.1,13.6,25455,32.6635006,-81.8295571,Rocky Ford town,Rocky Ford,town,
GA,Rome city,74.4,28.1,34874,34.257038,-85.16467259999999,Rome city,Rome,city,
GA,Roopville town,87.2,17.7,50096,33.4565021,-85.13077790000001,Roopville town,Roopville,town,
GA,Rossville city,68.1,34.3,32182,34.9831309,-85.2860676,Rossville city,Rossville,city,
GA,Roswell city,93.1,9.3,82150,34.0232431,-84.36155550000001,Roswell city,Roswell,city,
GA,Royston city,71.6,26.6,23775,34.2870503,-83.1101483,Royston city,Royston,city,
GA,Russell CDP,65.3,18.3,34417,33.9787216,-83.7001704,Russell CDP,Russell,CDP,
GA,Rutledge city,77.9,18.4,38125,33.6259545,-83.61239350000001,Rutledge city,Rutledge,city,
GA,St. Marys city,94.5,14.3,50703,30.747895399999997,-81.5706109,St. Marys city,St. Marys,city,
GA,St. Simons CDP,94.9,5,65769,31.159590500000004,-81.3885517,St. Simons CDP,St. Simons,CDP,
GA,Sale City city,83.9,30.7,36250,31.2643494,-84.0212897,Sale City city,Sale City,city,
GA,Salem CDP,76.8,14.7,31154,32.7587494,-84.18769240000002,Salem CDP,Salem,CDP,
GA,Sandersville city,81.8,35.3,29034,32.9815431,-82.810138,Sandersville city,Sandersville,city,
GA,Sandy Springs city,94.1,12.3,63917,33.9304352,-84.3733147,Sandy Springs city,Sandy Springs,city,
GA,Santa Claus city,81.8,8.9,35682,32.1715776,-82.3315138,Santa Claus city,Santa Claus,city,
GA,Sardis city,71.5,41.1,29886,32.975157,-81.757613,Sardis city,Sardis,city,
GA,Sasser town,68.5,27,27396,31.720650300000003,-84.3463045,Sasser town,Sasser,town,
GA,Satilla CDP,74.6,3.1,36719,31.78722,-82.56806,Satilla CDP,Satilla,CDP,
GA,Sautee-Nacoochee CDP,90.7,9.2,53667,34.6839825,-83.67435,Sautee-Nacoochee CDP,Sautee-Nacoochee,CDP,
GA,Savannah city,86,26.5,36466,32.0808989,-81.09120300000001,Savannah city,Savannah,city,
GA,Scotland city,87.2,22.4,32500,32.0487877,-82.8170863,Scotland city,Scotland,city,
GA,Scottdale CDP,80.1,37.9,40015,33.789826899999994,-84.2640889,Scottdale CDP,Scottdale,CDP,
GA,Screven city,80.5,17.4,44063,31.486325399999995,-82.0170596,Screven city,Screven,city,
GA,Senoia city,90.4,9.4,81034,33.3023411,-84.55381650000001,Senoia city,Senoia,city,
GA,Seville CDP,63.9,43.2,28917,31.960453499999996,-83.6010007,Seville CDP,Seville,CDP,
GA,Shady Dale town,77.6,15.7,41765,33.40068230000001,-83.5901713,Shady Dale town,Shady Dale,town,
GA,Shannon CDP,88.1,17.5,37198,34.3431937,-85.0783625,Shannon CDP,Shannon,CDP,
GA,Sharon city,53.3,29.1,21528,33.559855299999995,-82.79486290000001,Sharon city,Sharon,city,
GA,Sharpsburg town,82.3,17.5,63393,33.3392842,-84.6485417,Sharpsburg town,Sharpsburg,town,
GA,Shellman city,73.5,31.7,21793,31.756276500000002,-84.6151965,Shellman city,Shellman,city,
GA,Shiloh city,80.2,1.8,52813,32.8101325,-84.6960378,Shiloh city,Shiloh,city,
GA,Siloam town,75.2,24.9,30893,33.5367968,-83.0809864,Siloam town,Siloam,town,
GA,Skidaway Island CDP,99,2.4,106042,31.9349381,-81.0470536,Skidaway Island CDP,Skidaway Island,CDP,
GA,Sky Valley city,97.4,5.2,71250,34.9875902,-83.3332103,Sky Valley city,Sky Valley,city,
GA,Smithville city,84.7,21.1,40000,31.9004451,-84.25185490000001,Smithville city,Smithville,city,
GA,Smyrna city,90.5,13.4,62363,33.883992600000006,-84.51437609999999,Smyrna city,Smyrna,city,
GA,Snellville city,94.3,13.3,60347,33.857328,-84.0199108,Snellville city,Snellville,city,
GA,Social Circle city,79.6,12.4,44004,33.656228000000006,-83.718231,Social Circle city,Social Circle,city,
GA,Soperton city,74.8,32.8,27336,32.3771182,-82.5923554,Soperton city,Soperton,city,
GA,Sparks town,65.5,33.1,27308,31.1668572,-83.43738309999999,Sparks town,Sparks,town,
GA,Sparta city,76.6,34.4,24321,33.2757006,-82.9762589,Sparta city,Sparta,city,
GA,Springfield city,80,13.9,45417,32.3642241,-81.30418,Springfield city,Springfield,city,
GA,Stapleton city,65.4,23.6,27188,33.2157012,-82.4681823,Stapleton city,Stapleton,city,
GA,Statenville CDP,66.3,49.9,24531,30.7034299,-83.0280613,Statenville CDP,Statenville,CDP,
GA,Statesboro city,85.7,52.3,22763,32.448787599999996,-81.78316740000001,Statesboro city,Statesboro,city,
GA,Statham city,70.8,14.1,43954,33.965112700000006,-83.59655500000001,Statham city,Statham,city,
GA,Stillmore city,74.7,24.2,31389,32.442115,-82.2151233,Stillmore city,Stillmore,city,
GA,Stockbridge city,87.7,15.4,54283,33.5442781,-84.2338093,Stockbridge city,Stockbridge,city,
GA,Stone Mountain city,86.6,20.9,36729,33.808160799999996,-84.17019599999999,Stone Mountain city,Stone Mountain,city,
GA,Sugar Hill city,92.4,12.3,72202,34.1064895,-84.0335197,Sugar Hill city,Sugar Hill,city,
GA,Summertown city,71.9,26.3,40313,32.7459918,-82.2762358,Summertown city,Summertown,city,
GA,Summerville city,65.1,30.5,21662,34.480641999999996,-85.3477343,Summerville city,Summerville,city,
GA,Sumner town,73.7,15.4,42083,31.512959000000002,-83.7385063,Sumner town,Sumner,town,
GA,Sunny Side city,96.9,14.9,38750,33.340669500000004,-84.2907566,Sunny Side city,Sunny Side,city,
GA,Sunnyside CDP,97.2,46.6,59096,31.2393843,-82.3420723,Sunnyside CDP,Sunnyside,CDP,
GA,Sunset Village CDP,74.3,0,59310,32.897909399999996,-84.4038093,Sunset Village CDP,Sunset Village,CDP,
GA,Surrency town,68.8,30.4,26563,31.723813899999996,-82.1979012,Surrency town,Surrency,town,
GA,Suwanee city,93.6,7.3,82440,34.0514898,-84.0712997,Suwanee city,Suwanee,city,
GA,Swainsboro city,74.8,41.1,28094,32.5973856,-82.33373759999999,Swainsboro city,Swainsboro,city,
GA,Sycamore city,64.9,30.4,37222,31.6743474,-83.63739029999999,Sycamore city,Sycamore,city,
GA,Sylvania city,79.9,30.4,30461,32.750444099999996,-81.636776,Sylvania city,Sylvania,city,
GA,Sylvester city,74,28.7,28414,31.5307349,-83.8354542,Sylvester city,Sylvester,city,
GA,Talahi Island CDP,93.4,3.8,71111,32.0328499,-80.974674,Talahi Island CDP,Talahi Island,CDP,
GA,Talbotton city,72.2,34.2,19167,32.6776372,-84.5393664,Talbotton city,Talbotton,city,
GA,Talking Rock town,76.7,6.7,42500,34.5092562,-84.50492790000001,Talking Rock town,Talking Rock,town,
GA,Tallapoosa city,77.8,24,38097,33.7445499,-85.28800770000001,Tallapoosa city,Tallapoosa,city,
GA,Tallulah Falls town,88.9,0,52500,34.736723,-83.3927364,Tallulah Falls town,Tallulah Falls,town,
GA,Talmo town,82.9,8.9,59375,34.185106,-83.7207267,Talmo town,Talmo,town,
GA,Tarrytown town,88.2,23.4,(X),32.3187886,-82.55929920000001,Tarrytown town,Tarrytown,town,
GA,Tate City CDP,-,-,-,34.98167,-83.55444,Tate City CDP,Tate City,CDP,
GA,Taylorsville town,92.3,4.5,58750,34.0862094,-84.9874449,Taylorsville town,Taylorsville,town,
GA,Temple city,72.9,6.8,46275,33.7370514,-85.032445,Temple city,Temple,city,
GA,Tennille city,78.6,36.7,28750,32.9359886,-82.8115273,Tennille city,Tennille,city,
GA,The Rock CDP,95.7,0,46116,32.9638895,-84.241153,The Rock CDP,The Rock,CDP,
GA,Thomaston city,72,30.4,27097,32.8881879,-84.3265854,Thomaston city,Thomaston,city,
GA,Thomasville city,82.4,27.9,31679,30.8365815,-83.9787808,Thomasville city,Thomasville,city,
GA,Thomson city,69.8,40.1,21425,33.470692699999994,-82.5045733,Thomson city,Thomson,city,
GA,Thunderbolt town,89.5,12.6,50962,32.0335445,-81.0498342,Thunderbolt town,Thunderbolt,town,
GA,Tifton city,77.3,39.8,32119,31.450462899999994,-83.5084973,Tifton city,Tifton,city,
GA,Tiger town,82.3,41.1,24107,34.8470372,-83.4329398,Tiger town,Tiger,town,
GA,Tignall town,77.7,35.2,26750,33.8676229,-82.7412511,Tignall town,Tignall,town,
GA,Toccoa city,83.1,23.2,33527,34.5773206,-83.3323851,Toccoa city,Toccoa,city,
GA,Toomsboro city,67.6,19.4,30563,32.826819199999996,-83.079316,Toomsboro city,Toomsboro,city,
GA,Trenton city,79.9,25.3,34052,34.8720222,-85.50913,Trenton city,Trenton,city,
GA,Trion town,67.8,28,39942,34.5439735,-85.31051109999999,Trion town,Trion,town,
GA,Tucker CDP,92.6,16.6,60656,33.8545479,-84.21714240000001,Tucker CDP,Tucker,CDP,
GA,Tunnel Hill city,81.6,4.4,47037,34.8406339,-85.0427257,Tunnel Hill city,Tunnel Hill,city,
GA,Turin town,92.7,6.3,86875,33.326506800000004,-84.6357634,Turin town,Turin,town,
GA,Twin City city,68.3,55.2,22829,32.5829413,-82.1551219,Twin City city,Twin City,city,
GA,Tybee Island city,93.4,19,65545,32.0002152,-80.84566600000001,Tybee Island city,Tybee Island,city,
GA,Tyrone town,91.6,11.8,82500,33.4712253,-84.59715240000001,Tyrone town,Tyrone,town,
GA,Ty Ty city,76,36,27440,31.471849699999996,-83.64683620000001,Ty Ty city,Ty Ty,city,
GA,Unadilla city,63.9,30,30156,32.2615496,-83.73656559999999,Unadilla city,Unadilla,city,
GA,Union City city,85.9,27.1,34966,33.587055799999995,-84.54242990000002,Union City city,Union City,city,
GA,Union Point city,71.7,45.5,20944,33.6156831,-83.0745969,Union Point city,Union Point,city,
GA,Unionville CDP,66.5,41,17088,31.434907399999997,-83.5096084,Unionville CDP,Unionville,CDP,
GA,Uvalda city,82.3,40.2,27596,32.0357429,-82.5081868,Uvalda city,Uvalda,city,
GA,Valdosta city,82.6,35,29336,30.8327022,-83.2784851,Valdosta city,Valdosta,city,
GA,Varnell city,84.4,8.8,52969,34.9011886,-84.9738349,Varnell city,Varnell,city,
GA,Vernonburg town,99,2.4,140156,31.965768100000005,-81.12011059999999,Vernonburg town,Vernonburg,town,
GA,Vidalia city,79.8,22.8,36077,32.217685499999995,-82.4134614,Vidalia city,Vidalia,city,
GA,Vidette city,80.6,3.1,63750,33.0376503,-82.2473452,Vidette city,Vidette,city,
GA,Vienna city,78,42.7,24250,32.091557699999996,-83.7954518,Vienna city,Vienna,city,
GA,Villa Rica city,87.2,18.1,48268,33.732052,-84.91910809999999,Villa Rica city,Villa Rica,city,
GA,Vinings CDP,95.8,5.5,68610,33.8648262,-84.46437440000001,Vinings CDP,Vinings,CDP,
GA,Waco city,70.2,15.4,35781,33.7028848,-85.1832821,Waco city,Waco,city,
GA,Wadley city,68.5,33.7,23097,32.8668223,-82.4040162,Wadley city,Wadley,city,
GA,Waleska city,78.3,19.9,39250,34.3164826,-84.55215240000001,Waleska city,Waleska,city,
GA,Walnut Grove city,84.7,8.4,52159,33.742612,-83.852404,Walnut Grove city,Walnut Grove,city,
GA,Walthourville city,86.4,27.6,38424,31.7741016,-81.632612,Walthourville city,Walthourville,city,
GA,Warm Springs city,72.1,30.4,32279,32.8904081,-84.6810381,Warm Springs city,Warm Springs,city,
GA,Warner Robins city,89,23.1,42795,32.6130007,-83.624201,Warner Robins city,Warner Robins,city,
GA,Warrenton city,62.4,45.2,18472,33.4070837,-82.6620781,Warrenton city,Warrenton,city,
GA,Warwick city,64.1,38.5,22743,31.8310072,-83.9187886,Warwick city,Warwick,city,
GA,Washington city,82.5,28.1,28857,33.7367948,-82.7393089,Washington city,Washington,city,
GA,Watkinsville city,91.4,7.7,57917,33.8628959,-83.4087708,Watkinsville city,Watkinsville,city,
GA,Waverly Hall town,82.1,14.9,43000,32.683469,-84.7382609,Waverly Hall town,Waverly Hall,town,
GA,Waycross city,80.6,36.3,25082,31.2135511,-82.3540178,Waycross city,Waycross,city,
GA,Waynesboro city,75,41.2,23117,33.089873100000005,-82.01567359999999,Waynesboro city,Waynesboro,city,
GA,Webster County unified government,75.7,22.5,37063,32.012988899999996,-84.56414699999999,Webster County unified government,Webster County unified,government,
GA,West Point city,79.8,28.4,31955,32.877905600000005,-85.18327459999999,West Point city,West Point,city,
GA,Whigham city,73.4,30.5,37708,30.882968100000003,-84.3237944,Whigham city,Whigham,city,
GA,White city,78.6,20.2,35125,34.2828722,-84.74521379999999,White city,White,city,
GA,Whitemarsh Island CDP,97.2,11,57378,32.0288234,-81.0167786,Whitemarsh Island CDP,Whitemarsh Island,CDP,
GA,White Plains city,95.9,5.9,34886,33.472077899999995,-83.03542890000001,White Plains city,White Plains,city,
GA,Whitesburg city,68.7,18.8,36000,33.4940017,-84.91382829999999,Whitesburg city,Whitesburg,city,
GA,Willacoochee city,62.9,44.2,26518,31.340755100000003,-83.04598259999999,Willacoochee city,Willacoochee,city,
GA,Williamson city,77.1,10.4,42750,33.1823419,-84.3615902,Williamson city,Williamson,city,
GA,Wilmington Island CDP,96.9,5.2,68534,32.0035477,-80.97372299999999,Wilmington Island CDP,Wilmington Island,CDP,
GA,Winder city,78,19.8,42611,33.9926097,-83.7201709,Winder city,Winder,city,
GA,Winterville city,93.7,14,55833,33.9670589,-83.2782101,Winterville city,Winterville,city,
GA,Woodbine city,80.4,29.8,39359,30.9638429,-81.7226063,Woodbine city,Woodbine,city,
GA,Woodbury city,71.9,38.5,26875,32.9837394,-84.58270309999999,Woodbury city,Woodbury,city,
GA,Woodland city,63.8,27.6,26786,32.787356,-84.5618671,Woodland city,Woodland,city,
GA,Woodstock city,95.5,7,68504,34.101487299999995,-84.5193754,Woodstock city,Woodstock,city,
GA,Woodville city,74.3,31.1,34643,33.671514200000004,-83.1059865,Woodville city,Woodville,city,
GA,Woolsey town,93.2,3.2,75625,33.3623381,-84.4121473,Woolsey town,Woolsey,town,
GA,Wrens city,76.1,37.3,27120,33.2076456,-82.39179200000001,Wrens city,Wrens,city,
GA,Wrightsville city,67.5,29.2,25190,32.7293279,-82.719859,Wrightsville city,Wrightsville,city,
GA,Yatesville town,81,7,46250,32.9137438,-84.1426922,Yatesville town,Yatesville,town,
GA,Yonah CDP,72.8,52.2,(X),34.64111,-83.75361,Yonah CDP,Yonah,CDP,
GA,Young Harris city,90.3,36.3,28125,34.9331453,-83.8471223,Young Harris city,Young Harris,city,
GA,Zebulon city,81,30.8,37107,33.1023454,-84.3426997,Zebulon city,Zebulon,city,
HI,Ahuimanu CDP,96.2,11,93341,21.4416709,-157.8361137,Ahuimanu CDP,Ahuimanu,CDP,
HI,Aiea CDP,93.8,5.9,95428,21.386338000000002,-157.92553569999998,Aiea CDP,Aiea,CDP,
HI,Ainaloa CDP,85.5,32.3,27402,19.526944399999998,-154.9930556,Ainaloa CDP,Ainaloa,CDP,
HI,Anahola CDP,89.2,16.9,55313,22.145277800000002,-159.31555559999998,Anahola CDP,Anahola,CDP,
HI,Captain Cook CDP,94.5,8.8,66276,19.4969444,-155.9216667,Captain Cook CDP,Captain Cook,CDP,
HI,Discovery Harbour CDP,96.5,25.7,36071,19.043677,-155.6320264,Discovery Harbour CDP,Discovery Harbour,CDP,
HI,East Honolulu CDP,96.7,3.9,112548,21.3069444,-157.8583333,East Honolulu CDP,East Honolulu,CDP,
HI,Eden Roc CDP,78.5,55.6,17798,19.4902778,-155.1027778,Eden Roc CDP,Eden Roc,CDP,
HI,Eleele CDP,85.5,11.2,68750,21.910277800000003,-159.58722219999999,Eleele CDP,Eleele,CDP,
HI,Ewa Beach CDP,80.7,14,77674,21.313149,-158.00899919999998,Ewa Beach CDP,Ewa Beach,CDP,
HI,Ewa Gentry CDP,92.9,3.1,89633,21.3397863,-158.028375,Ewa Gentry CDP,Ewa Gentry,CDP,
HI,Ewa Villages CDP,81.8,2.7,89673,21.341009,-158.0373177,Ewa Villages CDP,Ewa Villages,CDP,
HI,Fern Acres CDP,89.1,20,38836,19.512222199999997,-155.0802778,Fern Acres CDP,Fern Acres,CDP,
HI,Fern Forest CDP,91.2,48,18281,19.4655555,-155.13555559999998,Fern Forest CDP,Fern Forest,CDP,
HI,Haena CDP,98.1,12.1,45464,22.220838699999998,-159.58049419999998,Haena CDP,Haena,CDP,
HI,Haiku-Pauwela CDP,93.9,10.2,64467,20.9385103,-156.29622030000002,Haiku-Pauwela CDP,Haiku-Pauwela,CDP,
HI,Halaula CDP,87.9,13.2,54750,20.2375,-155.78055559999999,Halaula CDP,Halaula,CDP,
